표준노드ID,노드명,노드유형코드,회전제한여부,경도,위도,적용시작일자
1510188700,괴전동536-70,101,0,128.733848,35.873493,2020-09-01
1510188800,괴전동109-2,101,0,128.734235,35.874068,2020-09-01
1510188900,괴전동545-1,101,0,128.733935,35.874151,2020-09-01
1510189000,사복동461-1,102,0,128.755983,35.874851,2020-09-01
1510189100,대림동884,102,0,128.745322,35.875584,2020-09-01
1510189200,대림동725-2,102,0,128.743859,35.869318,2020-09-01
1510189300,대림동884,101,0,128.745309,35.875284,2020-09-01
1510189400,대림동899,101,0,128.744984,35.872476,2020-09-01
1510189500,대림동891-3,101,0,128.747609,35.872718,2020-09-01
1510189600,대림동892-1,101,0,128.748359,35.87281,2020-09-01
1510189700,사복동894,101,1,128.749834,35.872968,2020-09-01
1510189800,사복동894,101,1,128.749671,35.873993,2020-09-01
1510189900,사복동854,101,0,128.749421,35.875568,2020-09-01
1510190000,사복동854,101,0,128.749321,35.876101,2020-09-01
1510190100,사복동838,101,0,128.749112,35.876952,2020-09-01
1510190200,사복동838,101,0,128.749196,35.876634,2020-09-01
1510190300,사복동843-6,101,0,128.750334,35.876726,2020-09-01
1510190400,사복동842,101,0,128.750021,35.876443,2020-09-01
1510190500,사복동841-1,101,0,128.749684,35.876134,2020-09-01
1510190600,사복동845-1,101,0,128.749796,35.875609,2020-09-01
1510190700,사복동850,101,0,128.751484,35.875759,2020-09-01
1510190800,사복동847-7,101,0,128.750971,35.875718,2020-09-01
1510190900,사복동391-1,101,0,128.752184,35.875818,2020-09-01
1510191000,숙천동409,101,0,128.751871,35.881625,2020-09-01
1510191100,내곡동361-2,102,0,128.757383,35.878926,2020-09-01
1510191200,동구-경산시,105,0,128.757823,35.878037,2020-09-01
1510191300,숙천동87,101,0,128.753558,35.881817,2020-09-01
1510191400,내곡동275,102,0,128.75922,35.886658,2020-09-01
1550014800,풍경이있는교회,101,1,128.613895,35.857443,2020-09-01
1550014900,파스쿠찌범어역점,101,1,128.622403,35.858898,2020-09-01
1550015000,우방오성타운아파트,101,0,128.608493,35.858901,2020-09-01
1550015100,태성교회,101,0,128.60882,35.860088,2020-09-01
1550015200,카페YOUU,101,0,128.610075,35.86207,2020-09-01
1550015300,성화중학교정문,101,0,128.635654,35.862175,2020-09-01
1550015400,능엄사,101,0,128.610604,35.862505,2020-09-01
1550015401,수성교북편교차로,101,0,128.612779,35.863959,2020-09-01
1550015500,동원초교남단교차로,101,0,128.639675,35.862594,2020-09-01
1550015600,신천시장교차로,101,1,128.618004,35.863579,2020-09-01
1550015700,별그린어린이집,101,0,128.64414,35.863723,2020-09-01
1550015800,만촌2동자율방범위원회,101,0,128.646711,35.864222,2020-09-01
1550015900,세광빌딩,101,1,128.618077,35.864394,2020-09-01
1550016000,믿음의교회,101,0,128.613881,35.865482,2020-09-01
1550016100,동원교회,101,1,128.638957,35.866223,2020-09-01
1550016200,한국양계농협만촌지점,101,1,128.642949,35.866224,2020-09-01
1550016300,축산물1번가,101,0,128.644643,35.867038,2020-09-01
1550016400,동신교남편교차로,101,0,128.614712,35.867201,2020-09-01
1550016500,대경교회,101,1,128.633529,35.867296,2020-09-01
1550016600,성만교회,101,1,128.646093,35.868167,2020-09-01
1550016700,성화중학교후문,101,0,128.644743,35.870843,2020-09-01
1550016701,대구동부중학교,101,0,128.643975,35.87186,2020-09-01
1550016702,만촌동674-6,101,0,128.645833,35.871227,2020-09-01
1550016800,수성IC,106,0,128.69052,35.838292,2020-09-01
1550016900,수성IC앞교차로,106,1,128.684366,35.837113,2020-09-01
1550017000,속성변화점,103,0,128.687828,35.836467,2020-09-01
1550017100,수성IC,106,0,128.696139,35.832997,2020-09-01
1550017200,수성IC,106,0,128.689661,35.836092,2020-09-01
1550017300,범물중교입구,101,0,128.640364,35.815882,2020-09-01
1550017301,범일초등학교교차로,101,0,128.640191,35.816858,2020-09-01
1550017400,속성변화점,103,0,128.637773,35.817153,2020-09-01
1550017401,범물동1355,101,0,128.638493,35.817243,2020-09-01
1550017500,범일초등학교사거리,101,1,128.640088,35.81744,2020-09-01
1550017501,범물2동행정복지센터,101,0,128.642943,35.817807,2020-09-01
1550017600,에덴타운101동앞,101,0,128.639989,35.817997,2020-09-01
1550017601,범물동1349,101,0,128.638927,35.818611,2020-09-01
1550017602,범물동1329,101,0,128.641318,35.819464,2020-09-01
1550017700,범물치안센터,101,0,128.64636,35.818263,2020-09-01
1550017701,범물동1289,101,0,128.647723,35.818404,2020-09-01
1550017702,용지역(대구3호선),101,0,128.646216,35.819054,2020-09-01
1550017703,범물동1289,101,0,128.648391,35.818504,2020-09-01
1550017800,범물청구타운201동앞,101,0,128.643634,35.818774,2020-09-01
1550017900,범물청구타운103동앞,101,1,128.641748,35.819933,2020-09-01
1550017901,동아백화점,101,0,128.640691,35.820578,2020-09-01
1550017902,범물동1277-11,101,0,128.642478,35.820769,2020-09-01
1550017903,범물동1278,101,0,128.642156,35.820401,2020-09-01
1550018000,범일중학교앞교차로,101,0,128.644675,35.819989,2020-09-01
1550018001,범물초등학교앞교차로,101,0,128.646184,35.821608,2020-09-01
1550018100,지산공원앞,101,0,128.636524,35.820468,2020-09-01
1550018101,범물네거리,101,0,128.638998,35.820886,2020-09-01
1550018200,범물청구타운101동앞,101,0,128.642807,35.821102,2020-09-01
1550018300,한라타운101동앞,101,0,128.638185,35.822172,2020-09-01
1550018301,지산동1274,101,0,128.637677,35.821754,2020-09-01
1550018400,한라타운105동앞,101,0,128.635547,35.822252,2020-09-01
1550018500,범물초등교,101,0,128.644317,35.822796,2020-09-01
1550018600,지산천주교회,102,0,128.640075,35.82315,2020-09-01
1550018700,용지초등교,101,1,128.63241,35.823164,2020-09-01
1550018800,지산중교앞,101,0,128.629229,35.824188,2020-09-01
1550018900,두산제일교회,101,0,128.625061,35.825622,2020-09-01
1550019000,동아스포츠센타,101,0,128.629924,35.825646,2020-09-01
1550019100,능인고입구,101,0,128.631084,35.829916,2020-09-01
1550019200,능인고교,102,0,128.631297,35.832042,2020-09-01
1550019300,보성서한아파트상가앞,101,0,128.705008,35.832771,2020-09-01
1550019400,에덴타운상가앞,101,0,128.70552,35.834411,2020-09-01
1550019500,영남타운228도앞,101,0,128.705893,35.835743,2020-09-01
1550019600,청솔타운207동앞,101,0,128.706385,35.837376,2020-09-01
1550019601,신매동569,101,0,128.705633,35.839018,2020-09-01
1550019700,사월보성2차앞,101,0,128.715214,35.839143,2020-09-01
1550019701,신매동280,101,0,128.711126,35.840572,2020-09-01
1550019702,대구매호초등학교,101,0,128.712148,35.84195,2020-09-01
1550019703,대구매호초등학교,101,0,128.713565,35.841478,2020-09-01
1550019704,신매동230,101,0,128.71263,35.840056,2020-09-01
1550019705,신매동245,101,0,128.714201,35.839525,2020-09-01
1550019706,사월동475,101,0,128.717562,35.839751,2020-09-01
1550019800,성동초등학교교차로,101,1,128.633577,35.840619,2020-09-01
1550019801,성동초등학교교차로,101,0,128.634328,35.840762,2020-09-01
1550019900,매호천주교회,101,0,128.710412,35.840828,2020-09-01
1550020000,매호초등학교앞,101,0,128.711376,35.842248,2020-09-01
1550020001,매호동1329,101,0,128.707434,35.843572,2020-09-01
1550020100,고신탕입구,101,1,128.688513,35.842255,2020-09-01
1550020101,만촌동57-7,101,1,128.656132,35.874929,2020-09-01
1550020102,만촌동291-1,101,0,128.658837,35.872287,2020-09-01
1550020103,고모동산55-1,101,0,128.670034,35.867,2020-09-01
1550020104,고모동산69-2,101,0,128.67614,35.861514,2020-09-01
1550020105,고모동336-1,101,0,128.678672,35.857255,2020-09-01
3610288100,부계면 남산리 산106-5,101,0,128.652184,36.931065,2025-01-15
3690003802,왜관리416-6,101,1,128.412304,35.988326,2020-09-01
3690003901,칠곡휴게소,104,0,128.428383,36.008915,2020-09-01
3690004000,요거프레소왜관중앙점,101,0,128.3991,35.992142,2020-09-01
3690004100,관문사,101,0,128.387519,35.994404,2020-09-01
3690004200,왜관지하도서측,101,0,128.399069,35.996245,2020-09-01
3690004201,왜관리187-4,101,0,128.398882,35.996933,2020-09-01
3690004202,왜관리200-5,101,0,128.398116,35.99782,2020-09-01
3690004300,왜관지하도동측,101,0,128.401592,35.996833,2020-09-01
3690004301,석전리732-2,101,1,128.402235,35.997191,2020-09-01
3690004302,석전리732-2,101,0,128.403116,35.998097,2020-09-01
3690004303,석전리867-2,101,0,128.403858,35.999006,2020-09-01
3690004304,왜관중앙초등학교,101,1,128.405179,35.999519,2020-09-01
3690004400,기성삼거리,101,0,128.591543,35.995739,2020-09-01
3690004401,송림삼거리,101,0,128.584371,35.984594,2020-09-01
3690004500,왜관소방서앞사거리,101,0,128.397345,35.99907,2020-09-01
3690004600,왜관과선교,101,1,128.397177,35.999653,2020-09-01
3690004601,석전리806-7,101,1,128.397226,36.001456,2020-09-01
3690004700,무지개어린이집,101,0,128.407636,36.000246,2020-09-01
3690004800,속성변화점,103,0,128.396319,36.000295,2020-09-01
3690004900,한국외식업중앙회칠곡군지부,101,0,128.408821,36.000766,2020-09-01
3690004901,석전리835-17,101,0,128.409951,36.0014,2020-09-01
3690004902,석전리424-31,101,0,128.411273,36.002128,2020-09-01
3690005000,속성변화점,103,0,128.391976,36.002327,2020-09-01
3690005100,농협삼거리,101,0,128.389454,36.002722,2020-09-01
3690005200,관호오거리,101,1,128.390615,36.002904,2020-09-01
3690005300,백운리산25-1,101,0,128.482801,36.002986,2020-09-01
3690005400,관호오거리,101,0,128.389957,36.003823,2020-09-01
3690005401,관호리803-6,101,0,128.388028,36.005961,2020-09-01
3690005500,법성교,101,0,128.594201,36.003505,2020-09-01
3690005700,대성공업사,101,0,128.482986,36.007772,2020-09-01
3690005701,백운리264-4,101,0,128.482305,36.014817,2020-09-01
3690005900,한국성모의자애수녀회,101,0,128.591247,36.0094,2020-09-01
3690006000,학명리792,101,0,128.550966,36.010263,2020-09-01
3690006100,아곡삼거리,101,0,128.425422,36.011263,2020-09-01
3690006200,SK주유소동명고속,101,0,128.550517,36.012992,2020-09-01
3690006300,팔공산품안찻집,101,0,128.594852,36.013451,2020-09-01
3690006400,관호리279-2,101,0,128.386966,36.017527,2020-09-01
3690008400,다부IC,106,0,128.517019,36.042933,2020-09-01
3690008401,동명휴게소,104,0,128.546396,36.008772,2020-09-01
3690008402,동명휴게소,104,0,128.54965,36.003379,2020-09-01
3690015200,창평교남측,104,0,128.495124,35.966258,2020-09-01
3690015300,창평교북측,104,0,128.495291,35.966735,2020-09-01
3690015301,창평리799-3,101,0,128.49549,35.967286,2020-09-01
3690015400,달서교,104,0,128.483191,35.991916,2020-09-01
3690015500,달서교,104,0,128.483169,35.992244,2020-09-01
3690015600,백운교남측,104,0,128.483228,36.000487,2020-09-01
3660091500,청도2터널,104,0,128.739847,35.696998,2020-09-01
3660091600,청도2교,104,0,128.740193,35.689615,2020-09-01
3660091700,경산시-청도군,105,0,128.741923,35.7063,2020-09-01
3660091800,청도천4교,104,0,128.762594,35.62522,2020-09-01
3660091900,청도천4교,104,0,128.764241,35.620744,2020-09-01
3660092000,청도군-밀양시,105,0,128.766343,35.569754,2020-09-01
3660092100,단산대교,104,0,128.769078,35.608726,2020-09-01
3660092200,단산대교,104,0,128.769292,35.599504,2020-09-01
3660092300,청도천1교,104,0,128.769971,35.579954,2020-09-01
3660092400,청도천1교,104,0,128.773438,35.575385,2020-09-01
3660092500,고정대교,104,0,128.776167,35.571796,2020-09-01
3660092600,청도군-밀양시,105,0,128.779304,35.567771,2020-09-01
3660092700,경산시-청도군,105,0,128.79443,35.74394,2020-09-01
3670000100,객기리마을회관,101,0,128.372152,35.618187,2020-09-01
3670006000,고령성산교회,101,0,128.375011,35.751755,2020-09-01
3670006100,득성삼거리,101,0,128.377356,35.751912,2020-09-01
3670006101,박곡리643-3,101,0,128.377909,35.759928,2020-09-01
3670006102,무계리500-1,101,0,128.384981,35.768818,2020-09-01
3670006103,박곡리373,101,0,128.383504,35.767353,2020-09-01
3670006104,무계리611,101,0,128.398383,35.786832,2020-09-01
3670006300,달성군-고령군,105,0,128.38703,35.752876,2020-09-01
3670006601,88낙동강교,104,0,128.382295,35.759276,2020-09-01
3670007200,송곡교차로,101,0,128.397771,35.787755,2020-09-01
3670007201,송곡리1633,101,0,128.400452,35.790234,2020-09-01
3670007202,무계리8-1,101,0,128.396069,35.788058,2020-09-01
3670007203,송곡리1444,101,0,128.394923,35.788377,2020-09-01
3670007204,송곡리1499,101,0,128.392349,35.789095,2020-09-01
3670007205,송곡리1425,101,0,128.389131,35.789981,2020-09-01
3670007206,송곡리1425,101,0,128.386526,35.790714,2020-09-01
3670007207,송곡리1777,101,0,128.382558,35.791986,2020-09-01
3670007208,송곡리1828-2,101,1,128.38061,35.792617,2020-09-01
3670007209,송곡리1775,101,1,128.384213,35.791435,2020-09-01
3670007210,송곡리1841,101,0,128.37625,35.795483,2020-09-01
3670007211,월성리1316,101,0,128.416541,35.808163,2020-09-01
3670007300,CU다산공단점,101,0,128.39654,35.789461,2020-09-01
3670007400,송곡리산98-11,101,0,128.396392,35.790739,2020-09-01
3670007700,송곡리산68-1,101,0,128.370407,35.800897,2020-09-01
3670007800,송곡삼거리,101,0,128.382811,35.802567,2020-09-01
3670007801,월성리1073,101,0,128.40726,35.822074,2020-09-01
3670008200,고령JC,106,1,128.374101,35.755034,2020-09-01
3670008400,고령JC,106,1,128.377269,35.758904,2020-09-01
3670008500,고령JC,106,1,128.371427,35.760437,2020-09-01
3670008600,속성변화점,103,0,128.377529,35.619794,2020-09-01
3670063900,득성터널동측,104,0,128.372702,35.749092,2020-09-01
3670064400,득성교서측,104,0,128.378318,35.750259,2020-09-01
3670064500,득성교동측,104,0,128.37945,35.750606,2020-09-01
3670064600,성산대교서측,104,0,128.385088,35.751438,2020-09-01
3670064800,우곡교서측,104,0,128.387022,35.624772,2020-09-01
3670064801,포리175-7,101,0,128.385737,35.62541,2020-09-01
3670125800,차남교차로,101,1,128.425972,35.814691,2020-09-01
3670226200,월성교차로,101,0,128.422633,35.816594,2020-09-01
3670226201,월성리558-4,101,0,128.416034,35.820913,2020-09-01
3670239600,사문진교서측,104,0,128.471526,35.81407,2020-09-01
3670239601,좌학리969,101,1,128.429458,35.814358,2020-09-01
3670239602,상곡리304-2,101,0,128.445051,35.81902,2020-09-01
3670239603,상곡리310-2,101,1,128.448872,35.820563,2020-09-01
3670239604,상곡리262-7,101,0,128.451193,35.821835,2020-09-01
3670239605,평리리248-7,101,0,128.45566,35.823641,2020-09-01
3670239700,박석진교(서측),104,0,128.429526,35.708068,2020-09-01
3670247900,부동삼거리,101,0,128.424914,35.708668,2020-09-01
3670248000,생리79,101,0,128.423751,35.716783,2020-09-01
3670248100,생리135-6,102,0,128.422352,35.720108,2020-09-01
3670248200,오곡리923,101,0,128.401116,35.733823,2020-09-01
3670248300,오곡리산17,102,0,128.403478,35.733756,2020-09-01
3670248400,삼대리307-2,101,0,128.38568,35.744355,2020-09-01
3670248500,득성리산21-7,101,0,128.378755,35.749488,2020-09-01
3670248600,속성변화점,103,0,128.381017,35.747546,2020-09-01
3670248800,송곡리산179,102,0,128.38093,35.786192,2020-09-01
3670248900,박곡리142,101,0,128.376105,35.776335,2020-09-01
3670249000,박곡리산46-1,101,0,128.374405,35.775652,2020-09-01
3670249100,속성변화점,103,0,128.374705,35.779618,2020-09-01
3670249200,박곡리212,101,0,128.379505,35.773285,2020-09-01
3670249300,무계리584-1,101,0,128.382192,35.771052,2020-09-01
3670249400,무계리514-1,101,0,128.383929,35.769661,2020-09-01
3670249500,송곡리산188,102,0,128.382454,35.78575,2020-09-01
3670249600,속성변화점,103,0,128.385129,35.770844,2020-09-01
3670249700,무계리8-14,102,0,128.391691,35.784884,2020-09-01
3670249800,무계리8-10,101,0,128.393991,35.785901,2020-09-01
3670249900,송곡리1544,101,0,128.391879,35.786109,2020-09-01
3670250000,송곡리1547-8,101,0,128.393616,35.786825,2020-09-01
3670250100,송곡리1547-1,101,0,128.394541,35.787484,2020-09-01
3670250200,송곡리1396,101,0,128.395291,35.789275,2020-09-01
3670250300,송곡리1396,102,0,128.395666,35.789308,2020-09-01
3670250400,송곡리1500,101,0,128.391954,35.7882,2020-09-01
3670250500,송곡리1544,101,0,128.391129,35.786184,2020-09-01
3670250600,송곡리1442,101,0,128.391616,35.787375,2020-09-01
3670250700,송곡리1496-3,101,0,128.388729,35.789083,2020-09-01
3670250800,송곡리1486,101,0,128.386154,35.789783,2020-09-01
3670250900,송곡리1442,101,0,128.385829,35.788983,2020-09-01
3670251000,송곡리1467,101,0,128.385479,35.788192,2020-09-01
3670251100,송곡리1468,102,0,128.385029,35.788175,2020-09-01
3670251200,송곡리1496-3,101,0,128.388416,35.78825,2020-09-01
3670251300,송곡리1464,101,0,128.388004,35.787292,2020-09-01
3670251400,송곡리1769,102,0,128.381929,35.793208,2020-09-01
3670251500,송곡리1826,101,0,128.38018,35.791833,2020-09-01
3670251600,송곡리1781,101,0,128.381379,35.791441,2020-09-01
3670251700,송곡리1777,101,0,128.382154,35.791208,2020-09-01
3670251800,송곡리1785,101,0,128.381667,35.790225,2020-09-01
3670251900,송곡리1799,101,0,128.379705,35.790867,2020-09-01
3670252000,송곡리1785,101,0,128.380905,35.790475,2020-09-01
3670252100,송곡리2171,101,0,128.380355,35.787392,2020-09-01
3670252200,송곡리2171,101,0,128.381255,35.787175,2020-09-01
3670252300,송곡리산169,102,0,128.374755,35.793558,2020-09-01
3670252400,좌학리969,102,0,128.43315,35.812031,2020-09-01
3670252500,좌학리969,102,0,128.427075,35.815306,2020-09-01
3670252600,월성리산92-2,102,0,128.408352,35.819963,2020-09-01
3670252700,좌학리65-3,101,0,128.443882,35.821043,2020-09-01
3670252800,상곡리293-6,101,0,128.449248,35.822488,2020-09-01
3670252900,상곡리162-7,102,0,128.448223,35.82498,2020-09-01
3670253000,다산면행정복지센터,101,0,128.451148,35.822955,2020-09-01
3670253100,다산면행정복지센터,102,0,128.45211,35.823222,2020-09-01
