표준링크ID,출발표준노드,도착표준노드,지도상거리,도로등급코드,도로유형코드,도로명,연결로유형코드,통행제한차량유형코드,적용시작일자
1560100100,1560028800,1560021400,156.28,104,0,성서동로,0,0,2020-09-01
1560100200,1560021400,1560028800,158.82,104,0,성서동로,0,0,2020-09-01
1560100300,1560028800,1560020200,155.66,104,0,성서동로,0,0,2020-09-01
1560100900,1560009600,1560026700,311.64,104,0,학산로,0,0,2020-09-01
1560101000,1560010000,1560026700,305.8,104,0,학산로,0,0,2020-09-01
1560101100,1560026700,1560010000,305.68,104,0,학산로,0,0,2020-09-01
1560101200,1560026700,1560009600,314.31,104,0,학산로,0,0,2020-09-01
1560101901,1560022400,1560029701,134,104,0,용산로,0,0,2020-09-01
1560101902,1560029701,1560029700,41.26,104,0,용산로,0,0,2020-09-01
1560102001,1560024500,1560024501,101.79,104,0,상화북로,0,0,2020-09-01
1560102002,1560024501,1560006000,136.38,104,0,상화북로,0,0,2020-09-01
1560102101,1560006000,1560024501,138.67,104,0,상화북로,0,0,2020-09-01
1560102102,1560024501,1560024500,101.25,104,0,상화북로,0,0,2020-09-01
1560102200,1560024500,1560005700,129.97,104,0,상화북로,0,0,2020-09-01
1560102300,1560005800,1560024400,809.73,104,0,앞산순환로,0,0,2020-09-01
1560102400,1560024400,1560004900,168.94,104,0,앞산순환로,0,0,2020-09-01
1560102500,1560004900,1560024400,187.28,104,0,앞산순환로,0,0,2020-09-01
1560102600,1560024400,1560005800,793.97,104,0,앞산순환로,0,0,2020-09-01
